stringID,sourceLang,targetLang,pos,description,sourceString,targetString
xx_908,pt-BR,en,,,mortes por coronavírus,deaths due to coronavirus
xx_909,pt-BR,en,,,testes de coronavírus,coronavirus tests
xx_910,pt-BR,en,,,pico do coronavírus,coronavirus peak
xx_911,pt-BR,en,,,fake news sobre o coronavírus,fake news about coronavirus
xx_912,pt-BR,en,,,notícias falsas sobre o coronavírus,fake news about coronavirus
xx_915,pt-BR,en,,,Crise do coronavírus,Coronavirus crisis
xx_916,pt-BR,en,,,grupo de risco,group of risk
xx_917,pt-BR,en,,,Casos de coronavírus no Brasil,Cases of coronavirus in Brazil
xx_918,pt-BR,en,,,Casos de coronavírus no Rio,Cases of coronavirus in Rio
xx_919,pt-BR,en,,,imunidade,immunity
xx_920,pt-BR,en,,,vitamina D,vitamin D
xx_921,pt-BR,en,,,Covid-19 no Brasil,Covid-19 in Brazil
xx_922,pt-BR,en,,,medidas contra o coronavírus,measures against coronavirus
xx_923,pt-BR,en,,,taxa de mortalidade,mortality rate
xx_924,pt-BR,en,,,distanciamento social,social distancing
xx_925,pt-BR,en,,,combate ao coronavírus,fighting coronavirus
xx_926,pt-BR,en,,,coronavírus OC43,coronavirus OC43
xx_927,pt-BR,en,,,álcool em gel,alcohol in gel
xx_928,pt-BR,en,,,diagnóstico de COVID-19,diagnosis of COVID-19
xx_929,pt-BR,en,,,isolamento domiciliar,home isolation
xx_930,pt-BR,en,,,máscaras caseiras,homemade masks
xx_931,pt-BR,en,,,exame do coronavírus,coronavirus test
xx_932,pt-BR,en,,,transmissão do coronavírus,coronavirus transmission
xx_933,pt-BR,en,,,sintomas do Coronavírus,coronavirus symptoms
xx_934,pt-BR,en,,,tudo sobre o coronavírus,everything about coronavirus
xx_935,pt-BR,en,,,álcool 70%,70% alcohol
xx_936,pt-BR,en,,,Como prevenir o coronavírus,How to prevent coronavirus
xx_937,pt-BR,en,,,como lavar as mãos corretamente,how to correctly wash hands
xx_938,pt-BR,en,,,vitamina C,vitamin C
xx_939,pt-BR,en,,,o coronavírus e a gripe,coronavirus and the flu
xx_940,pt-BR,en,,,covid-19 mais de uma vez,covid-19 more than once
xx_941,pt-BR,en,,,mitos e verdades,myths and truths
xx_942,pt-BR,en,,,remarcação,markdown
xx_943,pt-BR,en,,,fronteiras fechadas,closed borders
xx_944,pt-BR,en,,,cancelamento,cancellation
xx_945,pt-BR,en,,,reembolso,reimbursement
xx_946,pt-BR,en,,,cancelar viagem,cancel trip
xx_947,pt-BR,en,,,higienização das mãos,sanitization of hands
xx_948,pt-BR,en,,,infecção por coronavírus,infection from coronavirus
xx_949,pt-BR,en,,,número de infectados,number of people infected
xx_950,pt-BR,en,,,falta de ar,shortness of breathe
xx_851,pt-PT,en,,,tele-escola,tele-school
xx_852,pt-PT,en,,,covid-19 na educação,covid-19 in education
xx_853,pt-PT,en,,,o que acontece às avaliações?,what happens to the evaluations?
xx_854,pt-PT,en,,,escola virtual,virtual school
xx_855,pt-PT,en,,,Coronavírus-Perguntas mais frequentes,Coronavirus-Frequently asked questions
xx_856,pt-PT,en,,,Sinais e sintomas,Signs and symptoms
xx_857,pt-PT,en,,,cuidados alimentares para crianças,nutritional care for children
xx_858,pt-PT,en,,,Áreas dedicadas Covid-19,Dedicated Covid-19 areas
xx_859,pt-PT,en,,,Cuidar dos seniores,Caring for seniors
xx_860,pt-PT,en,,,Cordão sanitário,Cordon sanitaire
xx_861,pt-PT,en,,,Virulência,Virulence
xx_862,pt-PT,en,,,Cerca sanitária,Sanitation fence
xx_863,pt-PT,en,,,Casos Confirmados,Confirmed cases
xx_864,pt-PT,en,,,Casos Recuperados,Recovered cases
xx_865,pt-PT,en,,,Grupos de risco,Groups of risk
xx_866,pt-PT,en,,,Óbitos,Deaths
xx_867,pt-PT,en,,,Casos Suspeitos,Suspected cases
xx_868,pt-PT,en,,,Equipamentos de proteção individual,Personal protective equipment
xx_869,pt-PT,en,,,Testes de despistagem,Screening test
xx_870,pt-PT,en,,,SARS-CoV-2 vs. Covid-19,SARS-CoV-2 vs. Covid-19
xx_871,pt-PT,en,,,cientistas publicam novos estudos,scientists publish new studies
xx_872,pt-PT,en,,,Nova variante do coronavírus,New variant of coronavirus
xx_873,pt-PT,en,,,artigos científicos sobre SARS-CoV-2,scientific articles about SARS-CoV-2
xx_874,pt-PT,en,,,estudo científico de 2007 na China,2007 scientific study in China
xx_875,pt-PT,en,,,"Prevenir, esclarecer, apoiar","Prevent, clarify, support"
xx_876,pt-PT,en,,,Plano de contingência,Contingency plan
xx_877,pt-PT,en,,,Infeção por Covid-19,Infection due to Covid-19
xx_878,pt-PT,en,,,Vigilância Epidemiológica,Epidemiological monitoring
xx_879,pt-PT,en,,,Cadeia de transmissão,Transmission chain
xx_880,pt-PT,en,,,Contágio,Contagion
xx_881,pt-PT,en,,,Contaminação,Contamination
xx_882,pt-PT,en,,,Epidemia,Epidemic
xx_883,pt-PT,en,,,limitações à circulação,movement limitations
xx_884,pt-PT,en,,,Imunidade,Immunity
xx_885,pt-PT,en,,,Quarentena,Quarantine
xx_886,pt-PT,en,,,Rastreio,Tracking
xx_887,pt-PT,en,,,Respirador,Respirator
xx_888,pt-PT,en,,,Portador Assintomático,Asymptomatic carrier
xx_889,pt-PT,en,,,Letalidade,Lethality
xx_890,pt-PT,en,,,Morbilidade,Morbidity
xx_891,pt-PT,en,,,Comorbilidade,Co-morbidity
xx_892,pt-PT,en,,,Controlo de Infeção,Infection control
xx_893,pt-PT,en,,,cancelar viagens,cancel trips
xx_894,pt-PT,en,,,informação a turistas,information for tourists
xx_895,pt-PT,en,,,surto do coronavírus,coronavirus outbreak
xx_896,pt-PT,en,,,alertas a passageiros,passenger alerts
xx_897,pt-PT,en,,,staff em horário reduzido,staff on a reduced schedule
xx_898,pt-PT,en,,,aviões parados,stopped flights
xx_899,pt-PT,en,,,propagação num avião,spread in a plane
xx_900,pt-PT,en,,,Restrições de mobilidade nos transportes,Mobility restrictions in transportation
xx_951,ru,en,,,штамм,strain
xx_952,ru,en,,,шипы коронавируса,coronavirus spikes
xx_953,ru,en,,,диагностика,diagnostics
xx_954,ru,en,,,коронавирус: симптомы и профилактика,coronavirus: symptoms and prevention
xx_955,ru,en,,,особенности коронавируса,coronavirus traits
xx_956,ru,en,,,антитело,antibody
xx_957,ru,en,,,средства гигиены,hygiene products
xx_958,ru,en,,,коронавирус путь передачи,coronavirus transmission
xx_959,ru,en,,,вакцина,vaccine
xx_960,ru,en,,,жизнеспособность,viability
xx_961,ru,en,,,вспышка коронавирусной инфекции,coronavirus outbreak
xx_962,ru,en,,,памятка действия против коронавирусной инфекции,reminders how to avoid infection by coronavirus
xx_963,ru,en,,,оперативные данные,real-time data
xx_964,ru,en,,,самоизоляция,self-isolation
xx_965,ru,en,,,группы риска,at-risk groups
xx_966,ru,en,,,ситуация,situation
xx_967,ru,en,,,горячая линия,hotline
xx_968,ru,en,,,как защититься от коронавируса,how to protect yourself from coronavirus
xx_969,ru,en,,,меры,measures
xx_970,ru,en,,,коронавирус ограничения,coronavirus restrictions
xx_971,ru,en,,,очаг заражения,focus of infection
xx_972,ru,en,,,паника,panic
xx_973,ru,en,,,штраф за нарушение режима,fine for breaching rules
xx_974,ru,en,,,число заболевших,number of cases
xx_975,ru,en,,,ситуация в России,situation in Russia
xx_976,ru,en,,,антисептики,antiseptics
xx_977,ru,en,,,провокации,provocations
xx_978,ru,en,,,жертвы,victims
xx_979,ru,en,,,коронавирус мошенники,coronavirus scammers
xx_980,ru,en,,,фейки,fakes
xx_981,ru,en,,,формат путешествия,type of journey
xx_982,ru,en,,,отмены туров,cancellations of tours
xx_983,ru,en,,,круизы,cruises
xx_984,ru,en,,,изменение даты,change of date
xx_985,ru,en,,,запреты на поездки,travel bans
xx_986,ru,en,,,хаос,chaos
xx_987,ru,en,,,безопасность,safety
xx_988,ru,en,,,лечение в госпитале,hospital treatment
xx_989,ru,en,,,запланированные поездки,planned journeys
xx_990,ru,en,,,летний сезон,summer season
xx_991,ru,en,,,социальные потребности,social needs
xx_992,ru,en,,,осложнения,complications
xx_993,ru,en,,,респираторный вирус,respiratory virus
xx_994,ru,en,,,расстройства,disorders
xx_995,ru,en,,,рекомендации по профилактике,prevention recommendations
xx_996,ru,en,,,коронавирус возбудитель,coronavirus pathogen
xx_997,ru,en,,,анализ на коронавирус,coronavirus test
xx_998,ru,en,,,беременность и коронавирус,pregnancy and coronavirus
xx_999,ru,en,,,коронавирус элиминация,coronavirus elimination
xx_1000,ru,en,,,Экспресс-тест на коронавирус,rapid test for coronavirus
xx_1001,sv,en,,,slopat karensavdrag,expired qualifying deduction
xx_1002,sv,en,,,folkhälsa,people's health
xx_1003,sv,en,,,smittspridningen av coronaviruset,infectious spreading of the corona virus
xx_1004,sv,en,,,amorteringsuppskov,suspension of repayments
xx_1005,sv,en,,,bidragsansökningar,applications for assistance
xx_1006,sv,en,,,samhällsspridningen,community spread
xx_1007,sv,en,,,sjuklöneansvar,responsibility for sick leave
xx_1008,sv,en,,,statens budget,the national budget
xx_1009,sv,en,,,arbetsrätt,labor law
xx_1010,sv,en,,,statens hjälp,the nation's assistance
xx_1011,sv,en,,,vårdmaterial,care material
xx_1012,sv,en,,,sjukvårdsmaterial,healthcare material
xx_1013,sv,en,,,spridningen,spreading
xx_1014,sv,en,,,sjukvårdspersonal,healthcare personnel
xx_1015,sv,en,,,skyddsutrustning,protective equipment
xx_1016,sv,en,,,arbetslöshet,unemployment
xx_1017,sv,en,,,svenska modellen,the Swedish model
xx_1018,sv,en,,,utegångsförbud,curfew
xx_1019,sv,en,,,permitterar,permit
xx_1020,sv,en,,,export,export
xx_1021,sv,en,,,30 sekunder,30 seconds
xx_1022,sv,en,,,distansutbildning,remote learning
xx_1023,sv,en,,,tvätta händer,wash hands
xx_1024,sv,en,,,tvål,soap
xx_1025,sv,en,,,handsprit,hand alcohol
xx_1026,sv,en,,,tvål och vatten,soap and water
xx_1027,sv,en,,,spridningen av virus,spreading of the virus
xx_1028,sv,en,,,barn hemma,children home
xx_1029,sv,en,,,vårdnadshavare,caregiver
xx_1030,sv,en,,,elever hemma,students home
xx_1031,sv,en,,,droppinfektion,droplet infection
xx_1032,sv,en,,,smittämnen,infectious agent
xx_1033,sv,en,,,respiratorer,respirators
xx_1034,sv,en,,,hygieniska åtgärder,hygienic steps
xx_1035,sv,en,,,influensa,influenza
xx_1036,sv,en,,,infektioner,infections
xx_1037,sv,en,,,smittoöverföring,disease transmission
xx_1038,sv,en,,,smitta,infection
xx_1039,sv,en,,,feber,fever
xx_1040,sv,en,,,bronkit,bronchitis
xx_1041,sv,en,,,reseförbud,travel prohibition
xx_1042,sv,en,,,utegångsförbud,curfew
xx_1043,sv,en,,,packa,pack
xx_1044,sv,en,,,farligt att resa,dangerous to travel
xx_1045,sv,en,,,vård utomlands,foreign care
xx_1046,sv,en,,,sjukvård utomlands,foreign healthcare
xx_1047,sv,en,,,flyga,fly
xx_1048,sv,en,,,boka om,rebook
xx_1049,sv,en,,,avboka,cancel
xx_1050,sv,en,,,undantagstillstånd,state of emergency
xx_1051,th,en,,,พรกฉุกเฉิน,Emergency decree
xx_1052,th,en,,,กรมควบคุมโรค,Department of Disease Control
xx_1053,th,en,,,เราไม่ทิ้งกัน,We stand together
xx_1054,th,en,,,อาการโควิด,COVID symptom
xx_1055,th,en,,,ชุดตรวจโควิด,COVID test kit
xx_1056,th,en,,,หน้ากากอนามัย,Face mask
xx_1057,th,en,,,ยกเลิกทัวร์,Cancel tour
xx_1058,th,en,,,พักงาน,Furlough
xx_1059,th,en,,,พักชำระหนี้,Suspend debt payment
xx_1060,th,en,,,พื้นที่เสี่ยง,Risk area
xx_1061,th,en,,,ประกาศเคอร์ฟิว,Announce curfew
xx_1062,th,en,,,เยียวยาโควิด,COVID benefit
xx_1063,th,en,,,ยอดผู้ติดเชื้อ,Number of infected people
xx_1064,th,en,,,ประกันโควิด,COVID insurance
xx_1065,th,en,,,เยียวยา5000,5000 benefit
xx_1066,th,en,,,ปิดเมือง,Lock-down
xx_1067,th,en,,,ดาราติดโควิด,COVID-infected celebrity
xx_1068,th,en,,,ปิดห้าง,Close department store
xx_1069,th,en,,,หน้ากากแพง,Expensive face mask
xx_1070,th,en,,,รับเน็ตฟรี,Get free internet
xx_1071,th,en,,,กักตัว,Self-isolate
xx_1072,th,en,,,โควิดระยะ3,Phase 3 COVID
xx_1073,th,en,,,เรียนออนไลน์,Learn online
xx_1074,th,en,,,ผลตรวจโควิด,COVID test result
xx_1075,th,en,,,กลุ่มเสี่ยง,Risk group
xx_1076,th,en,,,กักตัว14วัน,Quarantine for 14 days
xx_1077,th,en,,,เว้นระยะห่าง,Social distance
xx_1078,th,en,,,สถานการณ์โควิด,COVID situation
xx_1079,th,en,,,ติดเชื้อโควิด,COVID-infected
xx_1080,th,en,,,ป้องกันโควิด,Prevent COVID
xx_1081,th,en,,,ผู้ติดเชื้อ,Infected person
xx_1082,th,en,,,เจลแอลกอฮอล์,Alcohol gel
xx_1083,th,en,,,ล้างมือถูกวิธี,Wash hands correctly
xx_1084,th,en,,,เจลล้างมือ,Hand gel
xx_1085,th,en,,,ตรวจคัดกรอง,Screening test
xx_1086,th,en,,,วัคซีน,Vaccine
xx_1087,th,en,,,ฟ้าทะลายโจร,Andrographis paniculata
xx_1088,th,en,,,น้ำยาฆ่าเชื้อ,Disinfectant solution
xx_1089,th,en,,,ทำงานที่บ้าน,Work from home
xx_1090,th,en,,,ตรวจเชื้อโควิด,COVID test
xx_1091,th,en,,,คืนตั๋ว,Return ticket
xx_1092,th,en,,,ขอคืนเงิน,Request refund
xx_1093,th,en,,,ยกเลิกตั๋ว,Cancel ticket
xx_1094,th,en,,,ยกเลิกการจอง,Cancel reservation
xx_1095,th,en,,,ยกเลิกเที่ยวบิน,Cancel flight
xx_1096,th,en,,,คืนค่าโดยสาร,Refund fare
xx_1097,th,en,,,คืนเงินค่าตั๋ว,Refund ticket
xx_1098,th,en,,,ยกเลิกทัวร์,Cancel trip
xx_1099,th,en,,,งดเดินทาง,Refrain from travelling
xx_1100,th,en,,,หยุดบิน,Suspend flight
xx_1101,tr,en,,,Koronavirüsün Küresel Haritası,Coronavirus World Map
xx_1102,tr,en,,,COVID-19 ve Uzaktan Eğitim,COVID-19 and Distance Learning
xx_1103,tr,en,,,Yeni Koronavirüs Hakkında Güncel Gelişmeler,Recent Developments on the New Coronavirus
xx_1104,tr,en,,,Koronavirüs Seferberliği,Coronavirus Campaign
xx_1105,tr,en,,,Ortadoğu Solunum Yetmezliği Sendromu Koronavirüsü,The Coronavirus Middle Eastern Respiratory Failure Syndrome
xx_1106,tr,en,,,Solunum Yetmezliği,Respiratory Failure
xx_1107,tr,en,,,Sendrom,Syndrome
xx_1108,tr,en,,,Koronavirüs Önlemleri,Coronavirus Provisions
xx_1109,tr,en,,,SARS COV-2,SARS COV-2
xx_1110,tr,en,,,Pandemi,Pandemic
xx_1111,tr,en,,,Kısa Çalışma Ödeneği,Short Term Working Grant
xx_1112,tr,en,,,Termal Kamera,Thermal Camera
xx_1113,tr,en,,,Bilim kurulu,Science board
xx_1114,tr,en,,,Koronavirüs tedbirleri,Coronavirus measures
xx_1115,tr,en,,,Fahrettin Koca,Fahrettin Koca
xx_1116,tr,en,,,Sosyal İzolasyon,Social Isolation
xx_1117,tr,en,,,Sosyal mesafe,Social Distance
xx_1118,tr,en,,,Koronavirüs tablosu,Coronavirus Chart
xx_1119,tr,en,,,Test sayısı,Number of tests
xx_1120,tr,en,,,Vaka sayısı,Number of cases
xx_1121,tr,en,,,Koronavirüs affı,Coronavirus
xx_1122,tr,en,,,Koronavirüsle mücadele,The fight against Coronavirus
xx_1123,tr,en,,,Koronavirüs ekonomik tedbir paketi,Coronavirus package of economic measures
xx_1124,tr,en,,,Sağlık Bakanı,Minister of Health
xx_1125,tr,en,,,Koronavirüs karantinası,Coronavirus Quarantine
xx_1126,tr,en,,,Bizbize yeteriz Türkiyem,Together we are enough my Turkey
xx_1127,tr,en,,,Koronavirüs son dakika haberleri,Latest Coronavirus news
xx_1128,tr,en,,,Koronavirüs denetimleri,Coronavirus tests
xx_1129,tr,en,,,Koronavirüs aşısı,Coronavirus Vaccine
xx_1130,tr,en,,,Aşı,Vaccine
xx_1131,tr,en,,,Seyahat Kısıtlaması,Travel Restrictions
xx_1132,tr,en,,,Kısıtlama,Restriction
xx_1133,tr,en,,,COVID-19 Nedeniyle Uçuş İptali,Flight Cancellation because of COVID-19
xx_1134,tr,en,,,Uçuş İptali,Flight Cancellation
xx_1135,tr,en,,,Uçuş,Flight
xx_1136,tr,en,,,Uçuş Yasağı,Flight Ban
xx_1137,tr,en,,,Seyahat İzin Belgesi,Travel Permit
xx_1138,tr,en,,,Koronavirus nedeniyle rezervasyon iadesi,Reservation Refund because of Coronavirus
